,user_id,llibres_usuari,val_llibres,llibres_recomanats,puntuacions_llibres,cluster,utilitat,vector
1312,fad3df502def53b9a65d31c56101aef6,"['23645640', '18579923', '24367604', '25325380', '2121483', '15749186', '24937621', '22544789', '23606286', '16068905', '22530325', '21518273', '1644590', '1446506', '438311', '1448948', '8495356']","[3, 3, 3, 4, 2, 5, 4, 5, 4, 4, 4, 3, 4, 4, 3, 3, 4]","['17786536', '710437', '144925']","[4, 4, 5]",2,0,"[0.     0.     0.     0.     0.     0.1452 0.     0.     0.     0.
 0.     0.     0.7742 0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.0806 0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.0484 0.0645
 0.8226 0.0645 0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     1.
 0.     0.     0.1613 0.6613 0.     0.1774 0.     0.0806 0.3548 0.5645
 0.0645 0.9355 0.     0.9355 0.0645 0.     1.     0.9194 0.     0.0806
 0.8548 0.0645 0.0806 0.6331 0.3718]"
1313,5625a6cb6bb774ecfc3e918652f6d3d6,"['31202835', '35529075', '35224165', '27308881', '25489134', '28933383', '30347616', '22294935', '28696452', '27883214', '27973757', '25744542', '24851136']","[5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","['23403402', '13249727', '9460487']","[4, 4, 5]",1,0,"[0.     0.     0.     0.     0.     1.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.2344
 0.5312 0.2344 0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     1.
 0.3906 0.0781 0.     0.     0.5312 0.     0.     0.     1.     0.
 0.2344 0.7656 0.     0.     1.     1.     0.     1.     0.     0.
 1.     0.     0.     0.732  0.3045]"
1314,f1eace9f360bdf272e0a090875ff1026,"['20697435', '333113', '18656072', '12987986', '17899948', '18170134', '21560298']","[4, 3, 5, 5, 5, 4, 4]","['13335037', '19063', '7604']","[4, 5, 5]",0,0,"[0.     0.     0.     0.     0.     0.7    0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.3    0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.3
 0.1    0.6    0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     1.
 0.7    0.     0.     0.     0.1333 0.1667 0.     0.8333 0.     0.1667
 0.8333 0.1667 0.     0.7667 0.2333 0.     1.     0.     0.1667 0.8333
 0.3667 0.6333 0.     0.6213 0.333 ]"
1315,d346596bf50ee099aba5204b9ff5a9f4,"['10779721', '17667688', '13572249', '618177', '16158596', '16085482', '13538899', '6479259']","[3, 3, 1, 4, 4, 4, 3, 3]","['1278752', '6690798', '4545718']","[5, 5, 3]",1,0,"[0.     0.     0.     0.     0.     0.72   0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.28   0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.12
 0.56   0.32   0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     1.
 0.16   0.     0.16   0.     0.4    0.12   0.16   0.12   0.56   0.32
 0.     1.     0.16   0.84   0.     0.84   0.16   0.44   0.32   0.24
 0.16   0.32   0.52   0.6628 0.3756]"
1316,fdaeb03debe92af2b9c73d91a8c34d8a,"['162928', '17888952', '15793184', '18710190', '15983708', '3407877', '13582516', '19063', '8664353', '9712']","[2, 1, 3, 2, 3, 5, 5, 5, 5, 2]","['8689913', '13747', '21996']","[5, 4, 5]",1,0,"[0.     0.     0.     0.     0.     1.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.0645 0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.0968 0.
 0.4516 0.5161 0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.0645 0.     0.     0.     0.     1.
 0.0968 0.3548 0.0645 0.     0.1613 0.2258 0.1613 0.129  0.1613 0.7742
 0.4516 0.6129 0.1613 0.6774 0.2258 0.8387 0.2258 0.2258 0.3548 0.4839
 0.2581 0.2581 0.5484 0.7558 0.2913]"
1317,12db70c03d3e145011d87fa48ed06f37,"['1020178', '181118', '11125813', '520555', '7801267', '8250305', '12900931', '6911300', '1369554', '1202', '12279455']","[4, 4, 1, 4, 5, 5, 5, 5, 4, 3, 3]","['10373612', '1317028', '526208']","[4, 5, 2]",3,0,"[0.     0.     0.     0.     0.     0.2791 0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.7209 0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.1163
 0.6047 0.2791 0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     1.
 0.     0.5814 0.0698 0.     0.     0.     0.3488 0.     0.4186 0.5814
 1.     0.     0.     0.     1.     0.9302 0.0698 0.     0.5814 0.4186
 0.3721 0.6279 0.     0.6735 0.2542]"
1318,e380d89d1d824aff39368f200a63f270,"['17869239', '16056862', '17377032', '17454091', '17569736', '17287997', '17665083', '17406142', '17155039', '16436496', '16114861']","[5, 4, 5, 5, 4, 4, 4, 4, 5, 4, 5]","['13560262', '16134551', '16070903']","[5, 4, 5]",0,0,"[0.     0.     0.     0.     0.     1.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.9184
 0.0816 0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     1.
 0.1837 0.0816 0.102  0.     0.     0.     0.6327 0.     0.8163 0.1837
 0.8163 0.1837 0.     0.0816 0.9184 0.     1.     0.3469 0.551  0.102
 0.8163 0.102  0.0816 0.7012 0.3416]"
1319,67b33fd87638ec0cb2a91590f1370091,"['34684973', '34733603', '25671827', '17725275', '7633211', '8379666', '13597723', '13557115', '10798416', '6187851', '10818853', '11505797']","[3, 5, 5, 3, 5, 5, 5, 5, 5, 5, 1, 5]","['341388', '12033455', '33724']","[2, 5, 5]",0,0,"[0.     0.     0.     0.     0.     0.9608 0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.0588 0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.1765
 0.6471 0.1961 0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.0196 0.     0.     0.     0.     0.     0.     0.     1.
 0.     0.     0.     0.3529 0.451  0.1961 0.0196 0.098  0.5098 0.4118
 0.5686 0.451  0.     0.9216 0.098  0.0196 1.     0.6078 0.0196 0.3922
 0.098  0.098  0.8235 0.6831 0.3151]"
1320,230d5dfd3f7a96fe893ec8c4958bf0c6,"['18599739', '10365343', '17349104', '18404248', '8428985', '10825907', '15985348', '44186', '10365', '3196717', '46723', '2521407', '12383252', '2168860', '18405', '1656001', '11566']","[5, 2, 5, 5, 4, 4, 2, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5]","['43615', '48855', '3570231']","[3, 4, 5]",0,0,"[0.     0.     0.     0.     0.     0.9315 0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.0685 0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.2055
 0.3973 0.3973 0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     1.
 0.     0.1644 0.0685 0.3562 0.3425 0.0685 0.     0.4247 0.1644 0.411
 0.8356 0.1644 0.5479 0.3836 0.0685 0.2055 0.7945 0.6027 0.2603 0.137
 0.3288 0.1644 0.5068 0.6866 0.4144]"
1321,eea338f9caec6a405ec0ff79881dabcd,"['9969571', '288557', '22789587', '13583463', '248704', '30248', '190361', '30246']","[5, 4, 5, 4, 5, 1, 1, 1]","['30242', '15309', '7090447']","[1, 0, 1]",3,0,"[0.     0.     0.     0.     0.     0.8077 0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.1923 0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.8077 0.1923 0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     1.
 0.3846 0.     0.2308 0.3846 0.     0.     0.     0.     0.2308 0.7692
 0.5769 0.4231 0.1923 0.6154 0.1923 0.8077 0.1923 0.5385 0.     0.4615
 0.6154 0.1923 0.1923 0.7785 0.3938]"
1322,9094f305fb960c33e741f0cef26d1a65,"['32283133', '34670700', '35224512', '3120143', '6494558', '865', '9346932', '3997266', '9346892', '5295735', '5948932', '3120034', '7122115', '2034569', '5361323', '2347895', '3554772']","[3, 4, 4, 3, 3, 3, 3, 2, 4, 4, 4, 2, 5, 3, 3, 3, 4]","['2246958', '8993964', '6411961']","[4, 5, 4]",2,0,"[0.     0.7544 0.     0.     0.     0.1754 0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.0702 0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.1228
 0.6842 0.193  0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     1.
 0.1228 0.2982 0.     0.2982 0.2807 0.     0.     0.     0.2807 0.7193
 0.0526 0.9474 0.4386 0.4912 0.0702 0.     1.     0.1228 0.5614 0.3158
 0.6667 0.2632 0.0702 0.6891 0.3689]"
1323,3db2b8f14816023afe9cfb223cc9290e,"['18081809', '13539191', '29015', '9361589', '22059099', '22059095', '133664', '29396', '12444298', '22698568', '18712886', '8694389', '61886']","[5, 5, 5, 5, 2, 3, 3, 4, 4, 5, 4, 5, 5]","['17305016', '22544764', '944076']","[2, 5, 4]",3,0,"[0.     0.     0.     0.     0.     0.9091 0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.0909 0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.1455
 0.2182 0.6364 0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     1.
 0.0909 0.2182 0.2909 0.     0.0909 0.3091 0.     0.5455 0.4545 0.
 0.6    0.4    0.0909 0.7818 0.1273 0.7091 0.2909 0.2364 0.6909 0.0727
 0.3273 0.4545 0.2182 0.7009 0.4238]"
1324,32c3d7f2e85fc485e06bfeda87fbfdf4,"['17927395', '17670709', '18215187', '12884001', '17397922', '16050044', '8601933', '13584236', '13431388', '11111890']","[5, 5, 5, 5, 5, 4, 5, 5, 5, 5]","['11145835', '4502877', '13422295']","[5, 5, 5]",3,0,"[0.     0.     0.     0.     0.     0.898  0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.102  0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.102  0.4898
 0.4082 0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.102  0.     0.     0.     0.     0.     0.898
 0.102  0.0816 0.102  0.     0.     0.     0.7143 0.102  0.     0.898
 0.5918 0.4082 0.6122 0.     0.3878 1.     0.     0.4898 0.5102 0.
 0.5102 0.3878 0.102  0.7186 0.3204]"
1325,c45da64deed2f3083a0507a010eaad45,"['349472', '19691', '2359770', '854757', '91476', '116971', '10320', '61880', '61899']","[4, 5, 5, 0, 5, 5, 4, 5, 5]","['68483', '61886', '34494']","[5, 5, 5]",1,0,"[0.     0.     0.     0.     0.     0.6579 0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.3421 0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.1053
 0.6579 0.2368 0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     1.
 0.1316 0.     0.     0.2105 0.     0.1316 0.5263 0.     0.6053 0.3947
 0.3947 0.6053 0.     0.7368 0.2632 0.8684 0.1316 0.3421 0.     0.6579
 0.2632 0.3947 0.3421 0.7389 0.3232]"
1326,dfaaab7ee7a7f8b8edf2411a99badc8f,"['13477676', '29864343', '30653853', '26115279', '29868610', '23381448', '783127', '1466455']","[3, 3, 4, 3, 3, 4, 5, 3]","['17660979', '21825895', '17570301']","[5, 3, 3]",2,0,"[0.     0.     0.     0.     0.     0.8929 0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.1071 0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.1429
 0.2143 0.6429 0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     1.
 0.1786 0.     0.     0.     0.5714 0.1071 0.1429 0.5    0.5    0.
 0.2143 0.7857 0.3214 0.     0.6786 0.1071 0.8929 0.6786 0.1071 0.2143
 0.1071 0.7857 0.1071 0.6746 0.3171]"
1327,ac796ae7f1bc0c7476502a62aebccca5,"['6865392', '598342', '2574085', '2985937', '6004568', '9226039', '2309408']","[2, 4, 4, 3, 4, 4, 4]","['7624', '298275', '10863323']","[5, 4, 4]",1,0,"[0.     0.     0.     0.     0.     0.32   0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.68   0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.88   0.12   0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     1.
 0.     0.     0.     0.44   0.32   0.24   0.     0.     0.     1.
 0.44   0.56   0.     0.6    0.4    1.     0.     0.     1.     0.
 0.16   0.     0.84   0.6508 0.248 ]"
1328,20cfb900bc60660551436a85ec00fca6,"['27276428', '6058533', '117864', '70535', '3213286', '7788360', '357160', '11870085', '19063', '2187720']","[5, 5, 3, 5, 5, 4, 5, 5, 5, 5]","['206962', '27025', '9307674']","[5, 5, 2]",0,0,"[0.     0.     0.     0.     0.     0.9362 0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.0638 0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.2979 0.7021 0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     1.
 0.     0.4681 0.1064 0.     0.2128 0.2128 0.     0.1064 0.     0.8936
 0.5319 0.4681 0.3191 0.4681 0.2128 0.1064 0.8936 0.     0.5319 0.4681
 0.1064 0.1915 0.7021 0.7004 0.3896]"
1329,8d7645b6133daa0df758f6b4e1a660e0,"['21947735', '18003533', '17860403', '23004829', '5956896', '6602152', '7630431', '2932', '7654949', '6024532', '12135606']","[3, 3, 4, 2, 3, 4, 5, 5, 3, 3, 4]","['5950125', '2318863', '3554772']","[4, 5, 5]",3,0,"[0.     0.7949 0.     0.     0.     0.1282 0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.0769 0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.0513
 0.9487 0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     1.
 0.4872 0.1282 0.     0.3846 0.     0.     0.     0.     1.     0.
 0.8718 0.1282 0.     0.     1.     0.8718 0.1282 0.     1.     0.
 0.1282 0.     0.8718 0.6228 0.3667]"
1330,74e897ada174914ed557286d49030cbb,"['5659', '38709', '12823', '6149', '14362', '168668', '49038', '590552', '836418', '205743', '50144']","[5, 5, 5, 2, 5, 5, 1, 5, 5, 5, 5]","['225605', '13521', '89691']","[5, 5, 5]",3,0,"[0.     0.     0.     0.     0.     0.7917 0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.2083 0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.2083
 0.7708 0.0208 0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     1.
 0.3333 0.4583 0.     0.     0.     0.2083 0.     0.3125 0.4167 0.2708
 0.7917 0.2083 0.1458 0.     0.8542 0.8958 0.1042 0.2083 0.6875 0.1042
 0.2708 0.625  0.1042 0.6894 0.4281]"
1331,73a072864c852e827e477e17e98cdd38,"['22669832', '16115612', '18298132', '15507958', '7896527', '6527740', '1582996', '16070018', '6304335', '17190005', '256683', '11870085', '11096647']","[5, 4, 4, 4, 4, 3, 3, 5, 3, 4, 4, 5, 5]","['13454149', '11187203', '11505797']","[4, 4, 5]",1,0,"[0.     0.     0.     0.     0.     1.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.0943 0.0755
 0.2642 0.566  0.     0.     0.     0.     0.0755 0.     0.     0.0755
 0.     0.     0.     0.     0.     0.     0.0755 0.     0.     0.7736
 0.2264 0.3396 0.1509 0.0755 0.     0.0755 0.1321 0.4717 0.3019 0.2264
 0.2642 0.7358 0.0755 0.566  0.3585 0.4906 0.5094 0.2075 0.5094 0.283
 0.2075 0.717  0.0755 0.7383 0.3419]"
1332,3bc29827c65f1537b60d5bbf97d4a814,"['29751398', '10220284', '151930', '6280118', '2807199', '17904414', '17794033', '14960', '8442457', '5191', '15715592', '13127833', '12039943', '17125973', '17281417', '1057630', '13183940']","[5, 4, 4, 5, 3, 5, 3, 4, 4, 4, 5, 4, 3, 3, 5, 5, 5]","['9593745', '6202342', '16110419']","[5, 3, 4]",3,0,"[0.     0.     0.     0.     0.     0.7606 0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.2394 0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.0986
 0.5775 0.3239 0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     1.
 0.0704 0.     0.2676 0.662  0.     0.     0.     0.4085 0.4648 0.1268
 0.7465 0.2535 0.     0.831  0.169  0.8732 0.1268 0.0704 0.2817 0.6479
 0.5493 0.     0.4507 0.6385 0.3649]"
1333,07f3d47fc61b6984362740fc0f741714,"['242006', '1282954', '12408149', '21535767', '5632446', '17456328', '13320466', '14249']","[1, 3, 2, 1, 4, 5, 1, 1]","['13127599', '4922079', '80660']","[5, 4, 4]",3,0,"[0.     0.     0.     0.     0.     1.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.2778 0.7222 0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     1.
 0.0556 0.5    0.     0.     0.0556 0.3889 0.     0.1111 0.3889 0.5
 0.6111 0.3889 0.5    0.2778 0.2222 0.5556 0.4444 0.5    0.2222 0.2778
 0.2222 0.7778 0.     0.6678 0.2878]"
1334,31ac95fdeb343b3b8427bb2103762e39,"['28449270', '30008826', '33151805', '28187230', '10054335', '25893709', '16115612', '26245853', '26114516', '259028']","[1, 2, 3, 5, 2, 1, 4, 3, 3, 1]","['15790857', '3591262', '4214']","[4, 3, 3]",3,0,"[0.     0.     0.     0.     0.     0.84   0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.16   0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.12   0.88   0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     1.
 0.     0.16   0.     0.4    0.     0.44   0.     0.36   0.44   0.2
 0.8    0.2    0.24   0.     0.76   0.92   0.08   0.     0.92   0.08
 0.24   0.56   0.2    0.6348 0.3564]"
1335,ff015947a373aaff13d3c2f71b8d610d,"['6564051', '23301805', '61130', '16110262', '6885191', '870848', '17984693']","[4, 5, 4, 4, 5, 0, 4]","['52309', '10374638', '12327052']","[0, 3, 5]",3,0,"[0.     0.     0.     0.     0.     1.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.1538
 0.5    0.3462 0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     1.
 0.5385 0.     0.     0.4615 0.     0.     0.     1.     0.     0.
 0.5    0.5    0.1538 0.8462 0.     1.     0.     1.     0.     0.
 0.1538 0.     0.8462 0.7265 0.5688]"
1336,580c92ebaa6c2ba7de5325546b0b7f01,"['28495835', '23129410', '9969571', '24800', '53325', '219205', '35136', '9586220']","[2, 2, 2, 2, 2, 1, 3, 2]","['9822577', '140974', '1923820']","[2, 1, 1]",3,0,"[0.     0.     0.     0.     0.     0.875  0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.125  0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.4375 0.5625 0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     1.
 0.25   0.125  0.0625 0.3125 0.     0.125  0.125  0.5625 0.3125 0.125
 0.6875 0.3125 0.4375 0.25   0.3125 0.75   0.25   0.1875 0.5    0.3125
 0.3125 0.5    0.1875 0.7181 0.365 ]"
1337,b835960a9faf3f6990bae89b7b733f5d,"['32075859', '202372', '11692893', '20603050', '23602561', '23398919', '25527267', '30841984', '25357894', '21481559']","[5, 3, 4, 5, 5, 5, 5, 5, 4, 5]","['13094955', '17333270', '694270']","[3, 3, 5]",1,0,"[0.     0.     0.     0.     0.     0.8913 0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.1087 0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.5
 0.2826 0.2174 0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     1.
 0.     0.     0.2826 0.1087 0.     0.     0.6087 0.     0.     1.
 0.1957 0.8043 0.     0.     1.     0.8913 0.1087 0.     1.     0.
 0.1087 0.8913 0.     0.7133 0.3124]"
1338,65f9f59bf75cf06eb0e5b1f5ac92b889,"['25870831', '961520', '55030', '1565561', '141077', '18386', '362413', '69864', '5988', '2757012', '152']","[0, 0, 5, 4, 5, 5, 4, 4, 4, 5, 4]","['73997', '1426', '1428']","[5, 5, 5]",3,0,"[0.     0.     0.     0.     0.     0.55   0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.125  0.     0.
 0.     0.     0.325  0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.9    0.1    0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     1.
 0.     0.45   0.55   0.     0.     0.     0.     0.775  0.     0.225
 1.     0.     0.125  0.     0.875  0.875  0.125  0.675  0.225  0.1
 0.35   0.1    0.55   0.7292 0.2873]"
1339,5389c84b72e3c2a00a5210eaa7541087,"['12938', '17182126', '7967', '16331', '18386', '805644', '515511', '10692', '30300', '41865']","[4, 3, 5, 4, 4, 4, 3, 2, 4, 2]","['6969', '7190', '7126']","[3, 5, 5]",2,0,"[0.     0.     0.     0.     0.     0.8857 0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.1143 0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.6    0.4    0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     1.
 0.4571 0.1143 0.2    0.     0.1143 0.1143 0.     0.1143 0.4857 0.4
 0.3429 0.6571 0.4286 0.3429 0.2286 0.     1.     0.     0.6    0.4
 0.     0.1714 0.8286 0.6843 0.4451]"
1340,26ba6b0eaf1565a6e7b23b35d6bc677a,"['922786', '13576475', '397876', '397872', '397867', '22836496', '25028364', '397860', '24763081', '20936699', '10534', '8103266', '17277979', '769658', '1295', '2668348', '799691']","[4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5]","['12881778', '1058609', '74777']","[1, 5, 5]",3,0,"[0.     0.     0.     0.     0.     0.878  0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.122  0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.061  0.1829
 0.5732 0.1829 0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     1.
 0.     0.3049 0.     0.061  0.3293 0.     0.3049 0.061  0.     0.939
 0.5854 0.4146 0.     0.6951 0.3049 0.939  0.061  0.     0.5732 0.4268
 0.     1.     0.     0.6882 0.3433]"
1341,f5bdfba7ca59149fa9f56e601fc52988,"['7743175', '17671919', '1001544', '12182809', '2111324', '50544', '962325', '351334', '603241', '16992', '6283942']","[5, 4, 3, 4, 3, 4, 4, 4, 3, 5, 3]","['3210859', '375802', '47212']","[3, 5, 4]",0,0,"[0.     0.     0.     0.     0.     0.6667 0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.3333 0.     0.     0.     0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.0952 0.
 0.6905 0.2143 0.     0.     0.     0.0952 0.     0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.     0.9048
 0.     0.     0.     0.619  0.381  0.     0.     0.5714 0.4286 0.
 0.619  0.381  0.5476 0.3333 0.119  0.119  0.881  1.     0.     0.
 0.2619 0.619  0.119  0.6769 0.344 ]"
