user_id,books,ratings
621e9f5741e47bc77ce7d1618bb05e6e,"[16085481, 18774964, 28114515, 2152, 26247008, 11447921, 20312459, 25074850, 23751850, 7743117, 17465453, 1466455, 22318578, 22754100, 130609, 19063, 17383934, 9858250]","[4, 4, 3, 1, 2, 4, 5, 3, 2, 3, 4, 3, 4, 5, 0, 3, 2, 5]"
1eaf43cb8580678ad8f07f923f9690c9,"[3761750, 11230081, 7445]","[1, 4, 5]"
25ac3067062ee9b69cd26ae8e9cbf643,"[33021969, 25279671, 24949086, 18247034, 20734697, 22616668, 22097027, 22598261]","[5, 5, 5, 4, 1, 5, 5, 5]"
8190d187fdda6a08a8408e58e5deeafa,"[7135858, 6619, 732063, 329141, 765515, 10445208, 3227063, 60510, 7938275]","[4, 5, 5, 5, 5, 4, 3, 5, 4]"
45e07a3c508918c850195ae51cf2ed1c,"[1620472, 45978, 25405, 27037, 577555, 1757193, 333848, 127455, 346297]","[4, 3, 5, 5, 4, 5, 4, 4, 4]"
b4c7d9b63c18a86ffea05e90858f15e0,"[13422433, 27864391, 558833, 619228, 2597301, 289449, 18545, 1151311, 1344288, 10395, 1967395, 1127856, 177907, 2907014, 21787, 30117, 30120, 30118, 803120, 13350, 18122, 632206, 119322, 455933, 1918187, 910086, 422366, 968, 152, 931, 4989, 946254, 507592, 706, 71135, 38296, 104287, 40217, 38447, 5107]","[3, 2, 5, 4, 3, 4, 5, 5, 3, 4, 5, 4, 4, 5, 5, 5, 5, 5, 4, 4, 5, 5, 5, 3, 5, 3, 4, 3, 1, 5, 5, 5, 4, 5, 3, 4, 5, 5, 5, 1]"
9379a05acd7b1752695fe92b3cd5da42,"[33156573, 25898216, 23604559, 25111119, 25898192, 18635622, 22822858, 25489625, 3722183, 21418013, 20723818, 18666006, 11331421, 15507958, 15783514, 1971304, 4989, 408615, 13596166, 13330603, 3591262, 5175, 2429135]","[5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 3, 3, 5, 5, 5, 4, 5, 5, 5, 4, 5, 4, 4]"
3b3f26019b3a5dbecb49c5faf1abce4c,"[33566873, 18816603, 30840370, 13543393, 30688435, 18007533, 34713218, 18498558, 18209876, 11176955, 29430012, 28587957, 30165203, 32600726, 34705479, 32075671, 32498038, 32522527, 30653720, 18209454, 34020373, 33151805, 15014, 759945, 22571914, 25614523, 32324273, 7976897, 6584140, 28449207, 28251002, 29740478, 29939115, 26233572, 17841567, 25862989, 29885431, 33865694, 29864343, 32048554, 31176886, 24480276, 30653844, 31443394, 31443398, 31123236, 29396552, 21104828, 1443574, 30633, 25716567, 30255672, 26046333, 26893819, 27276316, 28504574, 30555488, 26891545, 20696006, 20342617, 9969571, 29430049, 23462640, 29868610, 29483100, 26114523, 27276262, 16130, 22098550, 17731927, 24612118, 26891473, 28110094, 28512486, 28214365, 20758175, 25899336, 6164358, 18593175, 16171291, 23212667, 30226723, 338691, 25802575, 25527908, 25893693, 25893709, 26722820, 22694049, 25739091, 26890725, 23492613, 25566212, 15790842, 29056083, 25614492, 10032672, 23346918, 459746, 25781157, 25756271, 25574782, 23604559, 16181, 24950845, 18342739, 25042638, 11306337, 5600151, 25782255, 95747, 78428, 101001, 16981, 10162312, 78411, 18850607, 443683, 32982, 7937843, 25880543, 9580315, 4789063, 23847950, 22551809, 18126899, 8520610, 9670094, 25142924, 24453082, 22749539, 20912424, 23399197, 20560137, 20958632, 23009402, 22609317, 21874813, 25735012, 18079863, 20691116, 70394, 15956343, 6672872, 20706316, 18602406, 5129, 860560, 23012480, 16065521, 18806240, 862017, 13262783, 19549841, 15728577, 25074850, 22716447, 17404295, 445590, 18471531, 17978144, 445593, 1255781, 11650, 22009741, 21524446, 17899948, 20821111, 15839984, 18966806, 18966819, 13624688, 12680907, 23361172, 18054175, 22544764, 6137154, 18392495, 15839976, 10798416, 18295852, 17320980, 11733187, 12296, 10891481, 18444244, 723742, 25066462, 13838988, 270730, 1217100, 21853621, 827360, 827357, 4335348, 10714098, 75031, 11130001, 17606512, 16041842, 13069098, 21487564, 15016960, 17399160, 18007564, 23317538, 279308, 7015403, 25609294, 21570318, 22674105, 16055, 18718848, 16101018, 23215471, 20549446, 20388087, 15814439, 16131484, 18079561, 32979, 23245594, 906105, 16085481, 18336965, 6539596, 4538, 23615709, 18520642, 8621462, 21487558, 18228202, 22638315, 23174274, 3367956, 18053060, 7108725, 3899622, 24445517, 16158542, 18712886, 25020381, 22318578, 95607, 21411936, 23019291, 1215032, 11138172, 625061, 6393631, 46601, 17878931, 43015, 23879381, 1189878, 68210, 196560, 24817626, 21853667, 17901125, 22754100, 23271418, 18460392, 7824322, 45032, 6206003, 22489107, 69242, 21996, 12171769, 18691023, 21844019, 5899779, 16096824, 17586508, 16143347, 13331184, 13262061, 20893312, 827361, 13035050, 7847359, 19286669, 11, 17331518, 13623150, 13188676, 13104080, 13477676, 17989542, 6690798, 827358, 17199504, 18140047, 18775365, 18679391, 21413662, 18505784, 13324841, 12930, 12936, 18214414, 18705209, 10429045, 18668485, 18267071, 186074, 11138, 20821087, 17331289, 13497505, 10766509, 18404166, 19057, 7347109, 6746018, 12280551, 19004663, 8257435, 71622, 225343, 17908462, 18167006, 1282954, 1466455, 19501, 10134852, 8492825, 19486412, 18144105, 18693690, 19448, 12294652, 18090110, 2895896, 808365, 10210, 2449962, 18596476, 18405, 6050894, 4010795, 296302, 2156, 14061957, 14061955, 720991, 20572939, 18079776, 4758093, 18404093, 56067, 648194, 9751378, 18465657, 15820748, 17333223, 12813630, 15790873, 16101128, 13616646, 15796700, 15994634, 1373381, 2318271, 14525314, 15802930, 12275907, 13206828, 5941079, 3673358, 9842979, 16639691, 6941740, 13206900, 133784, 15745886, 11235712, 10163292, 17802724, 10967, 17586505, 17899704, 13618440, 20309175, 18081809, 17851885, 7187395, 17349173, 11389341, 13529, 17714301, 18603, 12127750, 375802, 1607446, 16071830, 9972053, 18090094, 10988, 15793184, 16068905, 10987, 18710190, 16158528, 5364, 17286747, 10964, 2187, 6469165, 961831, 2485785, 6617928, 199635, 1232, 15815333, 6653106, 12909203, 7497897, 9833965, 16181775, 9736930, 6581953, 2657, 15507958, 13414676, 11602895, 17261563, 623113, 14444412, 11738194, 1465760, 1446833, 3591262, 16065626, 339189, 13093000, 9627755, 9961796, 12842115, 7501962, 11277218, 8517008, 5439, 10757806, 11152371, 7728889, 6063187, 5310514, 556136, 3476560, 8909152, 3636, 11925514, 8592946, 15797938, 11447921, 13602426, 12611253, 6482837, 13623785, 4865, 10798418, 8886579, 821611, 563061, 12033455, 11866694, 10194157, 10894332, 13508607, 12868761, 3392089, 12609433, 6398634, 9118135, 6334, 6218281, 1, 8664353]","[4, 4, 3, 3, 3, 2, 4, 4, 4, 3, 5, 5, 2, 5, 4, 5, 1, 5, 3, 4, 4, 3, 4, 4, 4, 3, 2, 4, 2, 5, 1, 4, 4, 0, 4, 3, 5, 3, 3, 4, 4, 3, 4, 5, 4, 3, 3, 4, 3, 4, 1, 5, 4, 2, 4, 3, 2, 4, 4, 5, 3, 3, 4, 2, 5, 2, 2, 4, 2, 3, 2, 4, 4, 4, 3, 4, 5, 3, 3, 1, 5, 4, 4, 5, 3, 2, 3, 4, 4, 3, 1, 4, 3, 2, 4, 3, 3, 3, 4, 4, 1, 4, 5, 3, 3, 5, 5, 5, 4, 5, 3, 5, 3, 0, 2, 3, 3, 4, 3, 3, 4, 3, 3, 3, 2, 4, 4, 3, 5, 3, 5, 5, 4, 4, 4, 4, 2, 4, 5, 3, 5, 4, 4, 4, 2, 2, 0, 4, 3, 3, 3, 3, 3, 3, 3, 5, 3, 2, 4, 5, 4, 4, 5, 2, 2, 4, 5, 4, 3, 5, 4, 3, 2, 4, 5, 3, 4, 5, 4, 4, 3, 5, 4, 4, 3, 3, 4, 4, 4, 3, 1, 5, 3, 2, 0, 4, 3, 5, 3, 3, 4, 4, 4, 4, 5, 4, 5, 5, 4, 3, 4, 3, 3, 5, 3, 5, 5, 5, 4, 3, 0, 3, 3, 4, 4, 3, 4, 5, 3, 5, 5, 5, 4, 3, 3, 4, 3, 4, 4, 5, 2, 4, 3, 3, 4, 3, 3, 4, 4, 5, 5, 5, 4, 4, 5, 4, 5, 3, 0, 4, 5, 4, 1, 4, 4, 3, 3, 2, 2, 4, 3, 4, 3, 3, 3, 3, 3, 4, 3, 4, 3, 3, 4, 3, 3, 4, 4, 4, 4, 4, 3, 4, 3, 3, 4, 3, 3, 4, 2, 3, 3, 4, 3, 4, 3, 4, 3, 5, 2, 4, 5, 2, 4, 5, 2, 3, 3, 3, 2, 1, 2, 3, 3, 4, 4, 2, 4, 4, 5, 2, 3, 4, 5, 3, 4, 4, 3, 4, 1, 0, 1, 3, 4, 5, 4, 5, 2, 4, 2, 3, 4, 3, 4, 3, 2, 3, 1, 3, 5, 5, 4, 5, 1, 5, 5, 3, 2, 3, 4, 4, 2, 4, 5, 4, 5, 4, 4, 4, 5, 4, 3, 4, 4, 5, 3, 4, 3, 3, 2, 4, 1, 5, 4, 4, 3, 4, 3, 3, 4, 5, 4, 5, 4, 3, 3, 4, 3, 5, 1, 5, 4, 4, 2, 1, 3, 3, 5, 5, 0, 3, 4, 3, 4, 5, 5, 3, 0, 5, 2, 4, 4, 2, 3, 5, 3, 4, 2, 5, 5, 3, 5, 3, 4, 2, 4, 5, 3, 5, 4, 4, 4, 5, 5, 5, 1, 2, 5, 1, 4, 5, 4, 4, 1, 3, 3, 5, 4, 1, 5, 4, 4, 3, 5, 3, 3, 2, 2, 4, 5, 5]"
5013372ce4f23f0ef1c76511700dac59,"[6814997, 3181955, 2198274, 18374662, 535412, 6490587, 529243, 17345190, 93134, 12923, 228296, 89724, 14064, 1002542, 40024, 15622, 381704, 7870272, 43702, 17372039]","[3, 3, 3, 3, 2, 3, 3, 3, 3, 2, 4, 4, 4, 3, 5, 1, 3, 5, 3, 5]"
f43b556cb2b4bf67d3f005c688c6805c,[13438524],[3]
90c53a2210f33ada709caa5aed0993c2,"[35295602, 8244437, 28251010, 706254, 33973968, 32828372, 28458598, 389827, 33962161, 33313364, 30269126, 34726138, 34044126, 31147669, 30045288, 20764879, 8909152, 28449207, 34052566, 27833670, 27883214, 35152401, 32472740, 26114463, 25883848, 25056040, 24473763, 22055262, 26025989, 7740152, 25817261, 30030950, 18039177, 25365683, 20818790, 17790188, 6487308, 29236299, 14061957, 14061955, 32802697, 22840421, 27211901, 23395680, 14978, 28116719, 24612590, 29437887, 30075802, 24465724, 12647366, 29772863, 15995747, 23308087, 26156203, 7517343, 29219252, 77394, 65840, 77392, 77390, 28574949, 28574935, 29056083, 25817407, 12954620, 35458, 819058, 24485589, 10194157, 25689074, 136251, 1, 2, 6, 5, 22299763, 32504000, 23308084, 16101128, 25482803, 23437156, 18798983, 22544764, 25558608, 16069030, 16075962, 19208103, 13254289, 10965, 10967, 10988, 31451174, 17927395, 10987, 25246657, 23174274, 16068905, 18584855, 18190208, 5364, 10964, 22529162, 17878931, 16096824, 18594430, 28260587, 18006496, 22489107, 26074181, 24465662, 18966806, 18966819, 23215471, 10429045, 13496, 17948607, 9275658, 13206900, 15844362, 16248068, 11235712, 9593911, 9593913, 7735333]","[0, 2, 5, 2, 1, 1, 2, 4, 3, 5, 3, 5, 5, 1, 5, 5, 4, 3, 3, 5, 5, 5, 4, 5, 5, 5, 5, 4, 4, 2, 1, 5, 4, 3, 5, 5, 3, 5, 3, 3, 4, 5, 3, 4, 4, 5, 5, 3, 5, 4, 5, 4, 4, 4, 4, 2, 5, 4, 2, 4, 2, 5, 4, 2, 3, 1, 5, 5, 3, 4, 5, 5, 5, 5, 5, 5, 5, 4, 4, 5, 3, 5, 5, 3, 3, 3, 5, 5, 5, 5, 3, 3, 5, 5, 4, 3, 2, 4, 5, 3, 5, 5, 4, 2, 5, 5, 5, 5, 5, 3, 5, 5, 5, 3, 2, 5, 4, 2, 5, 4, 3, 4, 5, 5, 2]"
e475eaf97963dc19a374b5bb3e99dcd1,"[28135067, 3730554, 13525938]","[5, 1, 1]"
c8f2f3eb69dce842592321d6e9a31e1a,"[25350, 375802]","[5, 5]"
e247f7560c973628c759e06c1f9dc702,"[1675399, 2195464, 29906980, 6185, 22098550, 29806077, 13586707, 23278537, 20758175, 27218585, 29057887, 23604559, 1963638, 556602, 26583370, 11387515, 32542, 30172756, 17235026, 28763485, 15831621, 28187230, 6288, 13564114, 17262100, 974154, 19286609, 18693763, 18774964, 22822858, 18293427, 21853621, 17830123, 5971165, 6398634, 6391876, 5364, 10964, 16054217, 19486412, 165145]","[4, 5, 5, 5, 3, 4, 5, 4, 4, 5, 3, 3, 3, 4, 4, 5, 4, 4, 4, 4, 5, 2, 4, 5, 3, 3, 4, 5, 5, 5, 4, 5, 3, 3, 5, 4, 3, 5, 5, 5, 4]"
21fe16e23ff27283dc411e464328409c,"[24950845, 23019294, 8162828, 583948, 19063, 18667817, 344664, 15843057, 12440696, 10567, 6148028, 8730413, 11509014, 8664353]","[3, 3, 2, 4, 3, 4, 4, 3, 3, 2, 4, 4, 3, 5]"
ceb5a5453236aefd299e5d8ee3f95762,[845977],[5]
cdf2096ea5bc866bf29cf85570b66275,"[21511579, 17244466, 17270319, 15937108, 18693845, 20454110, 15790869, 15818254, 16054808, 12754214, 12969596, 13551662, 12081467, 18339935, 17987501, 8949352, 9732272, 14928417, 17269359, 12975886, 8901945, 11527309, 11982396, 11387515, 10471443, 10284324, 15793269, 12317217, 6729699, 7327326, 6609765, 6437884, 7824997]","[5, 4, 4, 3, 4, 4, 4, 4, 5, 4, 4, 5, 4, 5, 5, 5, 2, 4, 5, 5, 5, 5, 4, 5, 4, 4, 5, 5, 4, 5, 3, 5, 3]"
22e062dd468f4c68666781d3a5379ddd,"[220754, 16045080, 2075303, 22085132, 4194345, 3521484, 11406015, 9541845, 6624871, 7937843, 10194514, 1226316, 1295102, 11263180, 9888775, 13582049, 16162774, 8720917, 13479692, 7238737, 15703297, 180617, 5993882, 13617556, 4214, 481743, 12083233, 10947600, 1501056, 16301336, 13580951, 6773432, 5981262, 8101452, 13580928, 1161433, 9266810, 10798416, 13343752, 7280026, 82599, 11213494, 12027429, 2800905, 13104080, 11870085, 7883678, 11387515, 12285415, 11262609, 13506089, 57891, 6408862, 11115434, 9160903, 6186357, 6862664, 9859820]","[3, 2, 2, 5, 4, 5, 3, 5, 5, 3, 5, 3, 4, 4, 3, 4, 4, 4, 2, 4, 4, 3, 3, 5, 5, 0, 5, 5, 5, 5, 5, 0, 2, 4, 5, 4, 4, 3, 5, 4, 5, 3, 5, 5, 3, 3, 1, 5, 5, 4, 4, 5, 5, 0, 5, 4, 4, 5]"
5c3b7c55feb42ce6e7f530de02fa77d6,"[1233859, 385216, 395090, 11163104, 25657, 79790, 1936183, 6150891, 4433, 5129, 6163073, 1241, 12025864, 7624]","[5, 4, 5, 5, 1, 3, 3, 4, 5, 4, 5, 2, 4, 4]"
929a819434fe1182015b4b95c1149346,"[32078787, 30731416, 27209486, 5742425, 65497, 31507, 65484, 233820, 22328546, 18656212, 10222365, 17383918, 16071745, 15864129, 15866033, 15739018, 12924326, 13603840, 11418574, 13512136, 8755776, 11071466, 12098371, 10756656, 9748208, 11475950, 6752378, 8667848, 8487363, 7664334, 7476122, 6654313, 6763961, 6601471, 6329322, 4062214, 6315602, 5999242, 3777732, 1902241, 17020, 759366, 256683, 68954, 25781157, 16101126, 23012475, 23174274, 20911450, 22918050, 18007564, 22718710, 18663722, 10662433, 10757771, 13406425, 22836575, 10586539, 16143347, 16068905, 16045296, 18530135, 7958702, 18599572, 20911403, 6931356, 10123237, 22642971, 18081809, 20309175, 17623975, 16101128, 18525702, 13561164, 15810336, 17948607, 13364300, 13518102, 18295852, 13574417, 13455112, 10838787, 18079501, 11861715, 13138635, 9627755, 5618698, 9961796, 7096013, 3695377, 439288, 6261522, 43641, 11455096, 9275658, 10757806, 11870085, 1217100, 8492825, 4374400, 6280118, 609870, 7137775, 4268157, 9266794, 9266793, 8428069, 6936382, 162085, 9888775, 9266810, 10335308, 7735333, 24178, 6854, 6427, 6853, 10441, 10798416, 5526, 19063, 7812659, 3063499, 93021, 9266769, 7091370, 10766509, 6400090, 42155, 42156, 1656001, 9593911, 2429135, 4667024, 14050, 2767052, 11735983, 8306857, 8235178]","[4, 5, 3, 4, 5, 4, 4, 4, 0, 4, 4, 4, 3, 4, 5, 4, 5, 4, 5, 4, 4, 3, 5, 5, 4, 4, 4, 4, 4, 3, 4, 3, 4, 4, 4, 4, 4, 4, 0, 4, 3, 4, 3, 5, 3, 3, 5, 3, 4, 4, 4, 3, 4, 4, 5, 4, 4, 3, 4, 4, 4, 4, 5, 4, 5, 5, 5, 4, 5, 4, 4, 5, 4, 4, 3, 5, 4, 4, 4, 4, 5, 5, 5, 5, 4, 5, 0, 5, 4, 5, 4, 5, 4, 5, 4, 4, 5, 4, 5, 4, 3, 5, 4, 4, 4, 5, 5, 5, 4, 5, 4, 5, 4, 5, 3, 3, 4, 2, 4, 4, 5, 4, 5, 5, 4, 4, 5, 0, 4, 5, 5, 4, 3, 5, 5, 5, 5, 5, 5]"
27f7a4c63cecb674b781165b6bd396b7,"[7747064, 110387, 8490112, 10818853, 9593913, 9593911, 11735983, 6131164, 12751687, 8306857]","[3, 4, 5, 2, 5, 5, 5, 0, 5, 5]"
8a2068956142d56fa511f9aa75065753,"[1857440, 21412284, 10439703, 18775169, 7683254, 17332218, 18077875, 15730101, 13452375, 3475161, 91476, 91477, 47212, 2315892, 11439413, 15575, 186074]","[3, 4, 5, 5, 5, 5, 3, 3, 5, 5, 5, 4, 5, 5, 2, 0, 5]"
31667f133dd07c2b4fb2387a20f1f9da,"[9532, 8648, 5356, 6948436, 13547180, 248850, 402013, 6288, 10579, 452861, 775346, 6867, 32418, 43641, 8573020]","[5, 5, 5, 4, 2, 1, 5, 2, 4, 3, 3, 3, 2, 4, 4]"
10e3958ceaee760c61f8b075affcd913,[352270],[5]
67390857f9320c2cdeac8497c1a5db85,"[72854, 7260188, 6148028, 2767052, 43641, 10964]","[4, 4, 5, 5, 2, 5]"
cc24ddb8b56246cbff7bd25ba097796d,"[13536858, 163919, 9713359, 16082825, 6411961, 7415016, 8306857, 3636, 41865]","[2, 4, 3, 3, 3, 3, 4, 3, 2]"
6de25b25b234a2f6fc36ef9255229ba9,"[98047, 9189678, 13166633, 13151260, 536955, 3090282, 333897]","[5, 4, 4, 2, 4, 4, 5]"
e167d0bdd475b89bcaa5f9d47e4b7e2e,"[77203, 2111048]","[5, 4]"
56836cb30a84bf9596f1fb73a7b5ff56,"[18243325, 17932320, 18464326, 63885, 162085, 147865, 8492825, 17305812, 16112083, 4374400, 8720917, 15745753, 71868, 3421805, 6339664, 37451, 6752378, 1582996, 53809, 1162543, 14290809, 13580333, 12018600, 13617194, 5576654, 41865, 49041]","[5, 2, 1, 5, 5, 5, 5, 2, 3, 5, 1, 4, 3, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
b235fe2fd3d2c2749f3fe99ba15476ae,"[13123245, 644478, 12384322, 4671, 10118117, 7613, 890]","[5, 5, 4, 4, 4, 5, 5]"
4213dc9f54a68c8b4506dda2bec4891d,"[16131032, 13528419]","[4, 4]"
9cc96fbca17a5746a8272d181d46bc63,"[23395680, 25893538, 16703257, 6562898, 19507861, 16130, 13497818]","[5, 4, 1, 1, 5, 3, 1]"
927912a54c6a7c7ffa36188ae8244144,"[8257435, 17262100, 18143977, 17333223, 35349, 16181775, 7083584, 15819028, 13282015, 183845, 5470, 96038, 7669, 16720, 13330943, 1118668, 120231, 18405, 3636, 5152478, 42697, 40440, 2595138, 45032, 1885, 16433, 14995, 2153405]","[1, 4, 4, 3, 4, 4, 4, 5, 3, 4, 2, 2, 4, 4, 3, 4, 4, 5, 3, 3, 4, 4, 5, 2, 5, 2, 5, 5]"
85c765dcf385bed3106406a015c106f4,[15745950],[3]
0f59288a6c38da3c36daf4d69cb41918,"[6948436, 13358537, 9361589]","[4, 3, 4]"
ef5df7f9065022d65810776875a6d0c3,"[5368, 13448656, 25437891, 31050467, 25457934, 29603381, 25458250, 27362503, 23404630, 28448877, 25820414, 13420354, 18500665, 23766634, 29056083, 23351890, 26210501, 20879280, 25944712, 22886110, 21882602, 13130788, 2574850, 15768409, 25711621, 21491442, 11952086, 21422225, 23591343, 23619643, 23591347, 23620043, 10822857, 2763498, 5899779, 9358843, 6076107, 266384, 3174241, 17131055, 18715206, 24379183, 17792606, 8709528, 18680767, 18281528, 18246727, 23124670, 16056862, 17158532, 15746112, 13483989, 17876893, 18170583, 21899546, 18759474, 18664944, 18749172, 18746504, 12476820, 17798287, 17937695, 18593175, 54270, 2536134, 18292015, 17829764, 17824638, 18106180, 18052619, 13533758, 18343413, 17766752, 18080922, 17207178, 17899118, 13644052, 18247324, 18260742, 17788100, 17156015, 18190731, 18090508, 17906490, 18110887, 17700010, 17448960, 18137221, 11227041, 17255435, 17977496, 18108903, 17446684, 7709933, 14060046, 7920450, 157993, 17251561, 17826376, 16304482, 17029526, 17317675, 17181905, 13612739, 13362536, 13047090, 15840028, 17454091, 17368881, 17306354, 17560840, 17562529, 17333948, 17726459, 17368867, 15704849, 15995696, 17381272, 17338746, 17335220, 13643602, 15707656, 15723828, 17202452, 20522640, 15994892, 17310157, 16140408, 15731779, 13151360, 13494082, 11225707, 79014, 830571, 794552, 11201007, 15858248, 18143950, 16151178, 17340050, 67513, 12294652, 9284655, 5153799, 5098079, 1240662, 304027, 42898, 35729, 42900, 9943270, 15784909, 13496084, 15717943, 16176398, 16113791, 16051778, 15724654, 16143323, 17660385, 16436496, 17617277, 12680993, 9369687, 11688627, 15826934, 17167042, 17314430, 13372690, 16070903, 6933152, 6131164, 11735983, 13596809, 13572249, 16062211, 13104080, 129909, 16248068, 15990969, 322007, 10551037, 17277854, 4597059, 8413892, 10445208, 10757771, 15699491, 90475, 15717876, 17020, 7863274, 38564, 6905534, 12972685, 8534899, 147843, 1192363, 2657, 12578077, 6448470, 15768191, 12513614, 42899, 6710476, 3764355, 78070, 13101487, 49041, 6611038, 6487308, 930, 37470, 3236307, 113436]","[1, 3, 4, 0, 5, 5, 2, 5, 5, 5, 5, 0, 5, 5, 4, 4, 0, 1, 2, 1, 3, 1, 1, 5, 5, 2, 2, 5, 4, 4, 2, 3, 3, 2, 4, 1, 1, 1, 1, 1, 0, 1, 1, 2, 0, 2, 5, 0, 3, 5, 1, 2, 1, 0, 5, 0, 4, 5, 0, 2, 2, 5, 5, 1, 3, 3, 1, 1, 5, 5, 3, 0, 0, 0, 0, 0, 5, 3, 0, 5, 2, 0, 5, 4, 1, 5, 5, 4, 5, 1, 4, 3, 5, 4, 5, 5, 3, 4, 5, 5, 2, 5, 2, 5, 5, 5, 3, 1, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 2, 4, 5, 5, 0, 5, 5, 5, 5, 4, 2, 3, 4, 5, 3, 2, 5, 5, 5, 5, 1, 4, 1, 5, 3, 4, 5, 2, 5, 5, 5, 5, 5, 5, 1, 3, 5, 3, 4, 4, 1, 1, 5, 5, 2, 4, 3, 5, 5, 4, 3, 5, 4, 5, 5, 5, 4, 5, 1, 5, 2, 2, 5, 3, 4, 5, 5, 2, 3, 4, 3, 2, 3, 4, 2, 4, 3, 5, 4, 5, 3, 3, 5, 3, 1, 2, 5, 2, 1, 3, 3, 5, 5, 5, 5]"
b8296f211958bb2b8b889b5da7f70dcf,"[66354, 19367924, 16052663, 61329, 4765642, 13589182]","[5, 5, 1, 4, 2, 5]"
3a0ab179f1745359f2f6df4989b394d5,"[2728527, 1953, 3476, 556602, 6558630, 2731276, 31242]","[5, 3, 3, 2, 4, 4, 5]"
