book_id,genres
3070044,"['fiction', 'history, historical fiction, biography', 'mystery, thriller, crime', 'fantasy, paranormal']"
27970416,"['romance', 'fiction']"
11544046,"['non-fiction', 'fantasy, paranormal']"
3015764,"['fiction', 'history, historical fiction, biography']"
2866718,"['young-adult', 'fantasy, paranormal', 'romance', 'fiction', 'mystery, thriller, crime']"
6310,"['children', 'fantasy, paranormal', 'fiction', 'young-adult']"
6319,"['children', 'fantasy, paranormal', 'fiction', 'young-adult']"
11316720,"['mystery, thriller, crime', 'fiction', 'fantasy, paranormal']"
2021816,"['mystery, thriller, crime', 'fiction', 'fantasy, paranormal', 'young-adult', 'comics, graphic']"
16142033,"['fiction', 'history, historical fiction, biography', 'mystery, thriller, crime']"
17302559,"['fantasy, paranormal', 'fiction', 'young-adult', 'romance']"
2255,"['fiction', 'non-fiction', 'history, historical fiction, biography', 'fantasy, paranormal']"
11607,"['fiction', 'mystery, thriller, crime', 'fantasy, paranormal']"
6990156,"['poetry', 'fiction', 'children', 'mystery, thriller, crime']"
18620483,"['fiction', 'mystery, thriller, crime', 'fantasy, paranormal']"
1961496,"['fantasy, paranormal', 'fiction', 'mystery, thriller, crime']"
13492200,"['fiction', 'history, historical fiction, biography', 'romance', 'fantasy, paranormal', 'young-adult', 'mystery, thriller, crime']"
24241524,['romance']
13548220,"['romance', 'mystery, thriller, crime']"
21325165,['non-fiction']
3330727,[]
17884712,['romance']
15808322,"['fiction', 'history, historical fiction, biography']"
13542886,"['history, historical fiction, biography', 'fiction', 'romance']"
21533332,"['fiction', 'children', 'young-adult', 'history, historical fiction, biography', 'fantasy, paranormal']"
294442,"['fiction', 'history, historical fiction, biography', 'young-adult', 'children', 'fantasy, paranormal', 'romance']"
11098029,"['fiction', 'history, historical fiction, biography', 'mystery, thriller, crime']"
21792828,"['fiction', 'fantasy, paranormal', 'young-adult']"
10166380,"['non-fiction', 'fiction', 'history, historical fiction, biography', 'comics, graphic', 'young-adult']"
26533739,['children']
8376354,['poetry']
20862253,"['fiction', 'history, historical fiction, biography', 'romance']"
6582637,"['fantasy, paranormal', 'romance', 'fiction', 'mystery, thriller, crime']"
22999863,"['fiction', 'fantasy, paranormal', 'history, historical fiction, biography', 'mystery, thriller, crime', 'young-adult']"
1279686,"['fiction', 'history, historical fiction, biography', 'fantasy, paranormal', 'non-fiction', 'comics, graphic']"
12775961,"['non-fiction', 'history, historical fiction, biography', 'comics, graphic']"
209688,"['fantasy, paranormal', 'fiction', 'mystery, thriller, crime', 'history, historical fiction, biography']"
505304,"['children', 'fiction', 'young-adult', 'fantasy, paranormal']"
7114996,"['non-fiction', 'mystery, thriller, crime', 'history, historical fiction, biography', 'fiction']"
17336133,"['fantasy, paranormal', 'romance', 'fiction']"
25814152,"['romance', 'fiction', 'history, historical fiction, biography']"
17978193,"['fiction', 'history, historical fiction, biography', 'non-fiction']"
16637227,"['non-fiction', 'history, historical fiction, biography', 'children']"
35420794,[]
22561523,"['fantasy, paranormal', 'fiction', 'history, historical fiction, biography', 'romance', 'young-adult', 'mystery, thriller, crime']"
9673614,"['fiction', 'mystery, thriller, crime']"
11149,"['fiction', 'fantasy, paranormal', 'non-fiction']"
21405676,"['romance', 'fiction']"
10127008,['non-fiction']
5779746,"['young-adult', 'romance', 'fiction', 'mystery, thriller, crime']"
18498569,"['fiction', 'history, historical fiction, biography', 'mystery, thriller, crime', 'fantasy, paranormal', 'romance']"
7001285,"['history, historical fiction, biography', 'non-fiction']"
513046,"['mystery, thriller, crime', 'fiction']"
303200,"['young-adult', 'fantasy, paranormal', 'romance', 'fiction', 'mystery, thriller, crime']"
24644814,"['young-adult', 'mystery, thriller, crime', 'romance', 'fiction']"
532458,"['history, historical fiction, biography', 'non-fiction']"
16125281,"['fiction', 'history, historical fiction, biography', 'romance']"
1967070,"['comics, graphic', 'fantasy, paranormal', 'young-adult', 'fiction', 'children', 'mystery, thriller, crime']"
398729,['fiction']
152242,"['fantasy, paranormal', 'fiction', 'history, historical fiction, biography', 'comics, graphic', 'mystery, thriller, crime']"
28413,"['fiction', 'history, historical fiction, biography', 'romance']"
27161195,"['fiction', 'history, historical fiction, biography', 'romance']"
1239610,"['romance', 'fiction']"
13337501,"['history, historical fiction, biography', 'comics, graphic', 'non-fiction', 'fiction']"
2238248,"['history, historical fiction, biography', 'romance', 'fiction']"
18775247,"['fiction', 'mystery, thriller, crime']"
20840229,"['non-fiction', 'history, historical fiction, biography']"
1985967,"['fiction', 'history, historical fiction, biography', 'mystery, thriller, crime', 'fantasy, paranormal']"
10844549,"['fantasy, paranormal', 'young-adult', 'romance', 'fiction', 'mystery, thriller, crime']"
15763262,"['fiction', 'romance', 'young-adult', 'fantasy, paranormal']"
47959,"['fantasy, paranormal', 'romance', 'fiction', 'young-adult']"
13496,"['fantasy, paranormal', 'history, historical fiction, biography', 'romance', 'fiction', 'mystery, thriller, crime']"
13497,"['fantasy, paranormal', 'fiction', 'history, historical fiction, biography']"
20663060,"['romance', 'fiction']"
23496871,"['fantasy, paranormal', 'fiction', 'romance', 'history, historical fiction, biography']"
7262166,"['mystery, thriller, crime', 'romance', 'fiction']"
6624871,"['young-adult', 'romance', 'fiction']"
19470561,"['romance', 'fiction', 'children']"
26053138,"['fiction', 'romance']"
485894,"['fiction', 'fantasy, paranormal']"
12127718,"['mystery, thriller, crime', 'fiction']"
1865664,"['fiction', 'mystery, thriller, crime']"
44660,"['fantasy, paranormal', 'fiction', 'young-adult', 'romance', 'history, historical fiction, biography']"
8286216,"['mystery, thriller, crime', 'fiction', 'fantasy, paranormal']"
125594,"['children', 'fiction', 'young-adult', 'fantasy, paranormal', 'mystery, thriller, crime']"
28678119,"['romance', 'young-adult', 'fiction']"
1674049,"['non-fiction', 'history, historical fiction, biography', 'mystery, thriller, crime', 'fantasy, paranormal', 'fiction']"
9476292,"['non-fiction', 'history, historical fiction, biography', 'fiction', 'comics, graphic']"
2337147,"['fantasy, paranormal', 'fiction', 'young-adult', 'romance']"
472392,"['fantasy, paranormal', 'mystery, thriller, crime', 'fiction', 'history, historical fiction, biography', 'young-adult', 'children']"
6605686,"['fiction', 'history, historical fiction, biography', 'romance']"
9783627,"['fiction', 'history, historical fiction, biography', 'non-fiction']"
10201477,"['fiction', 'history, historical fiction, biography', 'romance', 'mystery, thriller, crime', 'young-adult', 'fantasy, paranormal']"
17314430,"['romance', 'young-adult', 'fiction']"
7828882,"['fantasy, paranormal', 'romance', 'fiction', 'mystery, thriller, crime']"
7828881,"['fantasy, paranormal', 'romance', 'mystery, thriller, crime', 'fiction']"
32498038,"['non-fiction', 'history, historical fiction, biography', 'fiction']"
26895155,"['non-fiction', 'history, historical fiction, biography']"
23347055,"['mystery, thriller, crime', 'fiction']"
18310841,['romance']
13346328,"['mystery, thriller, crime', 'romance', 'fantasy, paranormal']"
15803059,"['fiction', 'history, historical fiction, biography', 'mystery, thriller, crime', 'young-adult']"
27803249,"['comics, graphic']"
13163688,"['fiction', 'fantasy, paranormal', 'mystery, thriller, crime', 'young-adult']"
3685,"['fiction', 'children', 'young-adult', 'history, historical fiction, biography', 'fantasy, paranormal']"
8141052,"['fiction', 'history, historical fiction, biography', 'romance', 'fantasy, paranormal']"
930,"['fiction', 'history, historical fiction, biography', 'romance', 'non-fiction']"
4526759,['fiction']
10140661,"['romance', 'fiction', 'young-adult']"
41315,"['fiction', 'mystery, thriller, crime', 'romance']"
25124503,"['fiction', 'history, historical fiction, biography', 'romance', 'fantasy, paranormal']"
13594352,"['fiction', 'fantasy, paranormal', 'mystery, thriller, crime']"
12389310,"['romance', 'young-adult', 'mystery, thriller, crime', 'fiction', 'fantasy, paranormal']"
12127171,"['comics, graphic', 'fiction', 'fantasy, paranormal', 'mystery, thriller, crime']"
20890044,"['romance', 'young-adult', 'fiction']"
12680907,"['fantasy, paranormal', 'young-adult', 'romance', 'fiction', 'mystery, thriller, crime']"
2761626,"['mystery, thriller, crime', 'fiction']"
865762,"['fiction', 'romance']"
160943,"['non-fiction', 'history, historical fiction, biography', 'children', 'fiction', 'comics, graphic']"
1255781,"['non-fiction', 'fiction', 'history, historical fiction, biography', 'young-adult']"
5806181,"['fiction', 'mystery, thriller, crime', 'fantasy, paranormal', 'history, historical fiction, biography']"
23489258,"['romance', 'mystery, thriller, crime', 'fiction']"
6470037,"['mystery, thriller, crime', 'fiction', 'history, historical fiction, biography', 'fantasy, paranormal']"
12365189,"['young-adult', 'fantasy, paranormal', 'romance', 'fiction']"
8147859,"['history, historical fiction, biography', 'non-fiction', 'fiction']"
3151253,"['fiction', 'fantasy, paranormal', 'mystery, thriller, crime', 'romance']"
2956,"['fiction', 'history, historical fiction, biography', 'young-adult', 'children']"
2852966,"['non-fiction', 'history, historical fiction, biography']"
26812598,[]
27298,"['fiction', 'history, historical fiction, biography', 'romance', 'fantasy, paranormal']"
24983,"['fiction', 'history, historical fiction, biography', 'fantasy, paranormal', 'mystery, thriller, crime']"
9086994,"['fiction', 'non-fiction', 'fantasy, paranormal', 'romance', 'history, historical fiction, biography']"
10507293,"['young-adult', 'romance', 'fantasy, paranormal', 'fiction']"
11797414,"['non-fiction', 'history, historical fiction, biography']"
43049,"['fiction', 'history, historical fiction, biography', 'romance', 'comics, graphic', 'young-adult']"
6004568,"['history, historical fiction, biography', 'non-fiction']"
34533246,"['history, historical fiction, biography', 'romance', 'fantasy, paranormal', 'mystery, thriller, crime', 'fiction']"
19486412,"['mystery, thriller, crime', 'fiction', 'romance']"
11475778,"['young-adult', 'romance', 'fiction']"
1756703,"['romance', 'fiction', 'history, historical fiction, biography']"
22007135,['non-fiction']
50544,"['fiction', 'poetry']"
191139,"['children', 'fiction', 'poetry', 'young-adult', 'fantasy, paranormal']"
3093268,"['mystery, thriller, crime', 'fiction']"
18086605,"['non-fiction', 'history, historical fiction, biography']"
5664022,['non-fiction']
12357,"['non-fiction', 'history, historical fiction, biography', 'fiction', 'comics, graphic']"
3481867,"['mystery, thriller, crime', 'fiction', 'fantasy, paranormal', 'history, historical fiction, biography', 'romance']"
28503870,"['fiction', 'fantasy, paranormal']"
1057047,"['fiction', 'young-adult']"
27426984,"['non-fiction', 'history, historical fiction, biography', 'comics, graphic', 'fiction']"
12900174,"['romance', 'young-adult', 'fiction']"
14759448,"['young-adult', 'fantasy, paranormal', 'romance', 'fiction', 'mystery, thriller, crime']"
5588668,"['fiction', 'history, historical fiction, biography', 'mystery, thriller, crime', 'romance']"
13167062,"['fiction', 'romance', 'mystery, thriller, crime']"
13167063,"['mystery, thriller, crime', 'fiction']"
128824,"['history, historical fiction, biography', 'non-fiction', 'mystery, thriller, crime', 'fiction']"
35612227,"['history, historical fiction, biography', 'non-fiction']"
7937653,"['non-fiction', 'history, historical fiction, biography', 'fiction']"
16126208,"['fantasy, paranormal', 'fiction', 'young-adult', 'non-fiction', 'children', 'history, historical fiction, biography']"
19148692,"['mystery, thriller, crime', 'fiction', 'history, historical fiction, biography']"
16071187,"['young-adult', 'fiction', 'fantasy, paranormal', 'romance', 'mystery, thriller, crime']"
7936809,"['mystery, thriller, crime', 'fiction']"
2834098,"['mystery, thriller, crime']"
2240096,"['romance', 'fiction', 'fantasy, paranormal']"
13414604,"['fiction', 'romance', 'history, historical fiction, biography']"
2857776,"['romance', 'fiction']"
16060806,"['fiction', 'romance', 'history, historical fiction, biography']"
225343,"['fiction', 'non-fiction', 'romance', 'history, historical fiction, biography', 'comics, graphic']"
19504931,"['fantasy, paranormal', 'young-adult', 'romance', 'fiction']"
3063499,"['romance', 'fiction', 'young-adult']"
25422234,"['non-fiction', 'history, historical fiction, biography', 'young-adult', 'comics, graphic']"
15804760,"['fantasy, paranormal', 'fiction', 'young-adult']"
3257136,"['non-fiction', 'history, historical fiction, biography', 'fiction', 'young-adult', 'comics, graphic']"
17869239,"['romance', 'mystery, thriller, crime', 'fiction']"
9601072,"['fantasy, paranormal', 'fiction', 'comics, graphic']"
962247,"['children', 'fiction', 'mystery, thriller, crime', 'young-adult']"
5080135,['non-fiction']
9680114,"['romance', 'young-adult', 'fiction', 'fantasy, paranormal']"
12039943,"['fiction', 'non-fiction', 'mystery, thriller, crime', 'history, historical fiction, biography']"
1797248,"['mystery, thriller, crime', 'non-fiction', 'history, historical fiction, biography', 'fiction', 'young-adult']"
1484141,['non-fiction']
18750544,['fiction']
16436496,"['romance', 'young-adult', 'fiction']"
9422161,"['comics, graphic', 'fiction']"
5956896,"['fiction', 'mystery, thriller, crime', 'history, historical fiction, biography', 'non-fiction']"
129846,"['non-fiction', 'comics, graphic', 'children', 'fiction']"
12930909,"['young-adult', 'fantasy, paranormal', 'romance', 'mystery, thriller, crime', 'fiction']"
9784,"['fiction', 'romance', 'history, historical fiction, biography']"
18734993,"['romance', 'fiction', 'young-adult']"
21897196,"['fiction', 'mystery, thriller, crime', 'history, historical fiction, biography']"
23714532,"['romance', 'young-adult', 'fiction']"
18114057,"['fiction', 'mystery, thriller, crime', 'fantasy, paranormal']"
10203713,"['history, historical fiction, biography', 'non-fiction', 'fiction']"
1803842,"['history, historical fiction, biography', 'non-fiction']"
83927,"['mystery, thriller, crime', 'fiction', 'history, historical fiction, biography', 'romance']"
6268156,['non-fiction']
11113614,"['fiction', 'mystery, thriller, crime', 'fantasy, paranormal']"
2083,"['fantasy, paranormal']"
222187,"['fiction', 'children', 'non-fiction', 'young-adult', 'history, historical fiction, biography', 'romance', 'fantasy, paranormal']"
10940619,"['fantasy, paranormal', 'young-adult', 'fiction', 'romance', 'children']"
242669,"['non-fiction', 'history, historical fiction, biography', 'fiction', 'comics, graphic']"
13122407,"['non-fiction', 'history, historical fiction, biography']"
18929745,"['mystery, thriller, crime', 'fiction', 'history, historical fiction, biography']"
1951125,"['fiction', 'mystery, thriller, crime', 'history, historical fiction, biography', 'fantasy, paranormal', 'romance']"
53447,"['fiction', 'mystery, thriller, crime', 'romance']"
28004020,"['romance', 'mystery, thriller, crime', 'fiction']"
2258833,"['history, historical fiction, biography', 'non-fiction', 'fiction']"
23476895,['non-fiction']
681191,"['fiction', 'fantasy, paranormal', 'mystery, thriller, crime']"
4138,"['non-fiction', 'fiction', 'history, historical fiction, biography', 'comics, graphic']"
4135,"['non-fiction', 'fiction', 'history, historical fiction, biography']"
8685612,"['fantasy, paranormal', 'young-adult', 'romance', 'fiction']"
20709602,"['fantasy, paranormal', 'fiction', 'young-adult']"
104949,['non-fiction']
16821434,"['fiction', 'mystery, thriller, crime']"
25241,"['history, historical fiction, biography', 'non-fiction', 'romance']"
1233894,['non-fiction']
2330877,"['young-adult', 'fantasy, paranormal', 'mystery, thriller, crime', 'fiction', 'children']"
15985511,"['fiction', 'history, historical fiction, biography', 'romance']"
1261444,"['non-fiction', 'history, historical fiction, biography']"
13562054,"['fiction', 'history, historical fiction, biography']"
23846013,"['young-adult', 'fantasy, paranormal', 'romance', 'fiction']"
13538346,"['non-fiction', 'history, historical fiction, biography']"
359810,"['fiction', 'young-adult', 'children', 'fantasy, paranormal']"
107896,"['fiction', 'romance', 'young-adult']"
12366044,"['romance', 'fiction']"
26034765,"['romance', 'fiction']"
11757975,"['romance', 'fiction']"
8459594,"['non-fiction', 'history, historical fiction, biography', 'fiction', 'comics, graphic']"
1359013,"['mystery, thriller, crime', 'fiction']"
8623679,"['non-fiction', 'history, historical fiction, biography', 'comics, graphic']"
15941227,[]
2536134,"['young-adult', 'fiction', 'fantasy, paranormal', 'romance', 'mystery, thriller, crime']"
13573382,['non-fiction']
13573383,['non-fiction']
1791659,"['romance', 'fiction', 'mystery, thriller, crime']"
11314438,"['fiction', 'romance', 'fantasy, paranormal', 'young-adult', 'mystery, thriller, crime']"
7846109,"['fiction', 'poetry', 'non-fiction']"
15735453,"['romance', 'fiction', 'young-adult']"
30078567,"['fiction', 'fantasy, paranormal', 'mystery, thriller, crime']"
429148,"['fiction', 'fantasy, paranormal', 'history, historical fiction, biography', 'mystery, thriller, crime', 'young-adult']"
13505655,"['young-adult', 'romance', 'fiction']"
14553840,"['poetry', 'non-fiction', 'fiction', 'young-adult']"
50466,"['poetry', 'fiction', 'non-fiction']"
13641105,"['fiction', 'mystery, thriller, crime', 'fantasy, paranormal', 'romance']"
13536860,"['fiction', 'romance', 'fantasy, paranormal']"
15717943,"['romance', 'young-adult', 'fiction', 'mystery, thriller, crime']"
18014357,"['fiction', 'history, historical fiction, biography', 'romance']"
12513614,"['romance', 'fiction', 'mystery, thriller, crime']"
6233690,"['fiction', 'young-adult', 'romance']"
9426993,"['mystery, thriller, crime', 'fiction']"
16130318,"['mystery, thriller, crime', 'fiction']"
11021819,"['fiction', 'romance', 'history, historical fiction, biography']"
7869,"['fiction', 'mystery, thriller, crime']"
13510491,"['fantasy, paranormal', 'young-adult', 'romance', 'fiction', 'mystery, thriller, crime']"
6329547,"['fantasy, paranormal', 'romance', 'fiction', 'mystery, thriller, crime']"
26255703,"['comics, graphic', 'fiction', 'fantasy, paranormal']"
18428067,"['fiction', 'history, historical fiction, biography']"
28396889,"['fantasy, paranormal']"
8428115,"['young-adult', 'fantasy, paranormal', 'romance', 'fiction', 'mystery, thriller, crime']"
7542,"['non-fiction', 'history, historical fiction, biography']"
120715,"['children', 'fiction', 'poetry', 'fantasy, paranormal', 'young-adult']"
5574571,"['history, historical fiction, biography', 'non-fiction', 'fiction']"
47613,"['fantasy, paranormal', 'young-adult', 'fiction', 'children', 'mystery, thriller, crime']"
2343989,"['history, historical fiction, biography', 'non-fiction']"
35224165,"['fantasy, paranormal', 'fiction', 'young-adult', 'mystery, thriller, crime']"
15766789,"['fiction', 'romance', 'non-fiction']"
6420758,"['mystery, thriller, crime', 'fiction', 'history, historical fiction, biography']"
13514627,"['fantasy, paranormal', 'young-adult', 'mystery, thriller, crime', 'fiction']"
45109,"['fantasy, paranormal', 'fiction', 'young-adult']"
45108,"['fantasy, paranormal', 'fiction', 'young-adult']"
45107,"['fantasy, paranormal', 'fiction']"
45100,"['fantasy, paranormal', 'fiction', 'romance']"
12926917,"['non-fiction', 'mystery, thriller, crime', 'history, historical fiction, biography', 'fiction']"
9520195,"['fantasy, paranormal', 'young-adult', 'fiction', 'children', 'mystery, thriller, crime', 'romance', 'history, historical fiction, biography']"
17335646,"['fantasy, paranormal', 'romance', 'young-adult', 'fiction']"
18232495,"['fiction', 'history, historical fiction, biography', 'mystery, thriller, crime', 'non-fiction']"
30165203,"['fantasy, paranormal', 'fiction', 'mystery, thriller, crime']"
11871578,"['fiction', 'mystery, thriller, crime']"
17969138,"['fantasy, paranormal', 'fiction', 'mystery, thriller, crime', 'young-adult']"
12159895,"['fiction', 'children', 'comics, graphic', 'fantasy, paranormal', 'young-adult', 'history, historical fiction, biography', 'poetry', 'non-fiction']"
65947,"['history, historical fiction, biography', 'non-fiction']"
28353366,"['fiction', 'mystery, thriller, crime', 'history, historical fiction, biography']"
12813860,"['young-adult', 'romance', 'fiction']"
2241887,"['fiction', 'mystery, thriller, crime', 'romance', 'fantasy, paranormal']"
1488480,"['fiction', 'mystery, thriller, crime', 'fantasy, paranormal']"
17369219,"['mystery, thriller, crime', 'fiction', 'children', 'young-adult', 'fantasy, paranormal']"
16279715,"['romance', 'fiction']"
12991105,"['romance', 'fiction']"
7775974,"['fantasy, paranormal', 'fiction', 'mystery, thriller, crime']"
1320279,"['fiction', 'history, historical fiction, biography', 'fantasy, paranormal', 'non-fiction']"
30228,"['fantasy, paranormal', 'romance', 'fiction', 'mystery, thriller, crime']"
23360039,"['non-fiction', 'history, historical fiction, biography', 'comics, graphic']"
397165,"['fiction', 'romance', 'mystery, thriller, crime', 'fantasy, paranormal']"
3167229,"['young-adult', 'fiction', 'fantasy, paranormal', 'mystery, thriller, crime', 'romance']"
22396366,"['history, historical fiction, biography', 'fiction']"
23566909,"['fiction', 'history, historical fiction, biography', 'comics, graphic', 'young-adult', 'children', 'mystery, thriller, crime', 'fantasy, paranormal']"
77232,"['fantasy, paranormal', 'fiction', 'history, historical fiction, biography']"
18489141,"['fantasy, paranormal', 'children', 'fiction', 'mystery, thriller, crime', 'young-adult']"
13722588,"['romance', 'young-adult', 'fiction']"
16180474,"['romance', 'fiction']"
16190868,"['fantasy, paranormal', 'romance', 'fiction']"
18159,"['non-fiction', 'mystery, thriller, crime', 'history, historical fiction, biography', 'fiction']"
811282,"['fiction', 'fantasy, paranormal']"
25726700,"['fantasy, paranormal', 'fiction', 'young-adult']"
6622759,"['romance', 'fiction', 'mystery, thriller, crime', 'history, historical fiction, biography']"
13507819,"['non-fiction', 'history, historical fiction, biography', 'romance', 'comics, graphic']"
5071732,['non-fiction']
29475447,"['fiction', 'fantasy, paranormal', 'young-adult']"
15818229,"['fiction', 'romance', 'history, historical fiction, biography', 'non-fiction', 'mystery, thriller, crime']"
71121,"['non-fiction', 'history, historical fiction, biography', 'comics, graphic', 'fiction']"
19288101,"['history, historical fiction, biography', 'non-fiction', 'mystery, thriller, crime']"
16158494,['non-fiction']
3277731,"['fiction', 'fantasy, paranormal', 'history, historical fiction, biography', 'mystery, thriller, crime']"
13597723,"['mystery, thriller, crime', 'young-adult', 'romance', 'fiction', 'fantasy, paranormal']"
13597728,"['fiction', 'fantasy, paranormal', 'young-adult', 'mystery, thriller, crime', 'romance']"
17406654,"['fantasy, paranormal', 'fiction', 'history, historical fiction, biography', 'romance', 'young-adult', 'mystery, thriller, crime']"
6870,"['fiction', 'mystery, thriller, crime', 'romance']"
22344069,"['non-fiction', 'history, historical fiction, biography', 'fantasy, paranormal', 'comics, graphic', 'fiction']"
1340780,"['fiction', 'history, historical fiction, biography', 'non-fiction']"
29920704,"['fantasy, paranormal', 'fiction', 'mystery, thriller, crime']"
23126437,"['young-adult', 'mystery, thriller, crime', 'fiction', 'romance']"
25442829,"['non-fiction', 'fiction', 'history, historical fiction, biography', 'young-adult']"
32195204,"['mystery, thriller, crime', 'fiction']"
19346451,"['young-adult', 'fantasy, paranormal', 'fiction', 'romance']"
30891735,"['comics, graphic', 'fiction', 'mystery, thriller, crime', 'young-adult']"
3115950,"['fiction', 'fantasy, paranormal', 'mystery, thriller, crime']"
18505845,"['romance', 'young-adult', 'fiction']"
2187,"['fiction', 'history, historical fiction, biography']"
1524034,"['fiction', 'mystery, thriller, crime', 'fantasy, paranormal', 'romance']"
105925,"['comics, graphic', 'fiction', 'fantasy, paranormal']"
28146168,"['comics, graphic', 'fantasy, paranormal', 'fiction', 'young-adult', 'romance']"
3104354,"['fiction', 'history, historical fiction, biography']"
6903105,"['mystery, thriller, crime', 'fiction']"
16122163,"['romance', 'young-adult', 'fiction']"
171471,"['fantasy, paranormal', 'fiction']"
4343664,"['mystery, thriller, crime', 'fiction']"
6707803,"['poetry', 'history, historical fiction, biography', 'fiction']"
10754713,['fiction']
13256064,"['mystery, thriller, crime', 'fiction']"
13489955,"['non-fiction', 'young-adult']"
15783307,"['romance', 'young-adult', 'fiction']"
18460009,"['history, historical fiction, biography', 'fiction', 'children', 'young-adult', 'fantasy, paranormal', 'non-fiction']"
32331492,[]
5115016,"['fiction', 'young-adult']"
17841283,"['fantasy, paranormal', 'children']"
707696,"['comics, graphic', 'fiction']"
29939230,"['fantasy, paranormal', 'young-adult', 'fiction', 'romance', 'history, historical fiction, biography']"
12361516,"['non-fiction', 'history, historical fiction, biography', 'comics, graphic']"
12177850,"['fantasy, paranormal', 'fiction', 'history, historical fiction, biography', 'mystery, thriller, crime']"
25604512,"['mystery, thriller, crime', 'fiction', 'romance']"
3345,"['history, historical fiction, biography', 'non-fiction', 'fiction']"
22822858,"['fiction', 'romance']"
6969,"['fiction', 'romance', 'history, historical fiction, biography']"
40425,"['fiction', 'fantasy, paranormal', 'romance', 'history, historical fiction, biography', 'young-adult', 'children', 'mystery, thriller, crime']"
13395106,"['history, historical fiction, biography', 'children', 'young-adult', 'fiction']"
758707,"['fiction', 'children', 'non-fiction', 'fantasy, paranormal', 'young-adult', 'comics, graphic']"
6319969,"['young-adult', 'fiction', 'fantasy, paranormal', 'mystery, thriller, crime', 'romance']"
13125947,"['fiction', 'fantasy, paranormal', 'young-adult', 'romance']"
6570502,['non-fiction']
13403051,"['non-fiction', 'history, historical fiction, biography']"
11544466,"['young-adult', 'fiction', 'romance', 'fantasy, paranormal']"
15728611,"['fantasy, paranormal', 'romance', 'young-adult']"
760,"['romance', 'fiction', 'history, historical fiction, biography']"
13624476,"['young-adult', 'fantasy, paranormal', 'romance', 'fiction', 'mystery, thriller, crime']"
8158992,"['romance', 'fantasy, paranormal', 'fiction']"
10816908,"['fantasy, paranormal', 'young-adult', 'romance', 'fiction', 'history, historical fiction, biography']"
6986858,"['fantasy, paranormal', 'romance', 'fiction', 'mystery, thriller, crime']"
18406760,"['fantasy, paranormal', 'fiction', 'children', 'young-adult']"
17267,"['fantasy, paranormal', 'fiction', 'non-fiction']"
15881,"['fantasy, paranormal', 'young-adult', 'fiction', 'children', 'mystery, thriller, crime']"
15888,"['fiction', 'history, historical fiction, biography', 'mystery, thriller, crime', 'fantasy, paranormal']"
19288043,"['mystery, thriller, crime', 'fiction', 'romance']"
18522269,"['romance', 'young-adult', 'fiction']"
891472,"['fiction', 'mystery, thriller, crime']"
12953517,"['fiction', 'history, historical fiction, biography', 'mystery, thriller, crime', 'fantasy, paranormal', 'non-fiction']"
15702859,"['fantasy, paranormal', 'fiction', 'history, historical fiction, biography', 'romance', 'young-adult', 'mystery, thriller, crime']"
7331435,['fiction']
16084746,"['young-adult', 'fiction', 'fantasy, paranormal']"
7445,"['non-fiction', 'history, historical fiction, biography', 'fiction', 'comics, graphic', 'young-adult']"
179683,"['mystery, thriller, crime', 'fiction']"
12959823,"['young-adult', 'fantasy, paranormal', 'romance']"
11956075,"['non-fiction', 'fiction']"
12326644,"['fiction', 'history, historical fiction, biography', 'romance', 'fantasy, paranormal']"
7745326,"['fiction', 'history, historical fiction, biography', 'romance', 'mystery, thriller, crime']"
9806790,['non-fiction']
17934530,"['fiction', 'fantasy, paranormal', 'mystery, thriller, crime']"
15854187,"['romance', 'fiction']"
4325,"['young-adult', 'romance', 'fiction']"
13043180,"['fantasy, paranormal', 'young-adult', 'romance', 'fiction', 'mystery, thriller, crime']"
18505758,"['fiction', 'romance']"
18427582,"['fiction', 'young-adult', 'mystery, thriller, crime', 'fantasy, paranormal']"
10756240,"['fiction', 'history, historical fiction, biography']"
13635155,"['young-adult', 'fantasy, paranormal', 'mystery, thriller, crime', 'children']"
13722226,"['mystery, thriller, crime', 'fiction']"
115681,"['fiction', 'romance']"
17981279,"['mystery, thriller, crime', 'fiction', 'romance']"
2444135,"['fantasy, paranormal', 'romance', 'fiction']"
692935,"['history, historical fiction, biography', 'romance', 'fiction', 'children']"
12211997,"['comics, graphic', 'fiction', 'young-adult', 'fantasy, paranormal']"
27774758,"['fantasy, paranormal', 'young-adult', 'romance', 'fiction', 'history, historical fiction, biography']"
27774755,"['fiction', 'history, historical fiction, biography', 'romance']"
2481019,['fiction']
490403,"['fantasy, paranormal', 'romance', 'fiction']"
16433,"['fiction', 'mystery, thriller, crime', 'fantasy, paranormal']"
10174795,"['young-adult', 'fiction', 'romance', 'fantasy, paranormal']"
7651652,"['fiction', 'mystery, thriller, crime', 'fantasy, paranormal']"
17345209,"['mystery, thriller, crime', 'fiction']"
817234,"['romance', 'mystery, thriller, crime', 'fiction', 'history, historical fiction, biography']"
1876930,"['children', 'fiction', 'romance', 'mystery, thriller, crime', 'fantasy, paranormal', 'history, historical fiction, biography']"
14960,"['fiction', 'romance', 'mystery, thriller, crime']"
14966,"['fiction', 'romance', 'fantasy, paranormal', 'history, historical fiction, biography']"
30521143,"['comics, graphic', 'fiction', 'fantasy, paranormal']"
17401198,"['mystery, thriller, crime', 'fiction']"
237209,"['mystery, thriller, crime', 'fiction']"
